entry,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
"1711 ComputedStructureEntry - Tm2 Ga12 Rh6 (Tm(Ga2Rh)3)
Energy (Uncorrected)     = -100.9277 eV (-5.0464  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -100.9277 eV (-5.0464  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tm_3', 'PBE Ga_d', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.11392538097753402,0.0852902899560437,False,False,True,True,True,True,True,True,True,True,True,0.11392538097753402,0.052421103846588046
"1712 ComputedStructureEntry - Mn2 Pt3 Au3  (Mn2(PtAu)3)
Energy (Uncorrected)     = -47.5838  eV (-5.9480  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -47.5838  eV (-5.9480  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Mn_pv', 'PBE Pt', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.07181753284057635,0.035719394551097086,True,True,True,True,True,True,True,True,True,True,True,0.07181753284057635,0.07181753284057635
"1713 ComputedStructureEntry - Nd1 Y1 Cd1 In1 (NdYCdIn)
Energy (Uncorrected)     = -16.5745  eV (-4.1436  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -16.5745  eV (-4.1436  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE Y_sv', 'PBE Cd', 'PBE In_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.01057775686889606,0.0010633273407770032,False,True,True,True,True,False,False,True,True,False,True,0.01057775686889606,0.01057775686889606
"1714 ComputedStructureEntry - Dy1 Cd1 Au2  (DyCdAu2)
Energy (Uncorrected)     = -14.3945  eV (-3.5986  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -14.3945  eV (-3.5986  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Dy_3', 'PBE Cd', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.09368515363770191,0.0011978373024929272,False,True,True,True,True,False,False,True,True,False,True,0.09368515363770191,0.07162096863769563
"1715 ComputedStructureEntry - In1 Te1 Pb1  (InTePb)
Energy (Uncorrected)     = -10.0022  eV (-3.3341  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -10.0022  eV (-3.3341  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE In_d', 'PBE Te', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.22511264549804233,0.026055913585826693,False,False,True,True,True,True,True,True,True,True,True,0.22511264549804233,0.22511264549804233
"1716 ComputedStructureEntry - Ti4 Si1 Sb3  (Ti4SiSb3)
Energy (Uncorrected)     = -52.1524  eV (-6.5190  eV/atom)
Correction               = -0.5050   eV (-0.0631  eV/atom)
Energy (Final)           = -52.6574  eV (-6.5822  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Si): 0.0710    eV (0.0089   eV/atom)
  MP2020 anion correction (Sb): -0.5760   eV (-0.0720  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ti_pv', 'PBE Si', 'PBE Sb']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ti': 3.25, 'Si': -4.0, 'Sb': -3.0}",0.2245026010083011,0.03998438511010001,False,False,True,True,True,True,True,True,True,True,True,0.2245026010083011,0.21754491155517552
"1717 ComputedStructureEntry - Sc1 Si1 Pt6  (ScSiPt6)
Energy (Uncorrected)     = -53.5486  eV (-6.6936  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -53.5486  eV (-6.6936  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sc_sv', 'PBE Si', 'PBE Pt']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.11915249935449168,0.013748124752127807,False,False,False,False,True,True,True,True,True,True,True,0.11915249935449168,0.11915249935449168
"1718 ComputedStructureEntry - Ag1 Ge1 Sb1 Te4 Au1 (AgGeSbTe4Au)
Energy (Uncorrected)     = -27.7986  eV (-3.4748  eV/atom)
Correction               = -1.8800   eV (-0.2350  eV/atom)
Energy (Final)           = -29.6786  eV (-3.7098  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -0.1920   eV (-0.0240  eV/atom)
  MP2020 anion correction (Te): -1.6880   eV (-0.2110  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ag', 'PBE Ge_d', 'PBE Sb', 'PBE Te', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ag': 1.0, 'Ge': 4.0, 'Sb': -1.0, 'Te': -1.75, 'Au': 3.0}",0.009727629273071692,0.06380614801195116,True,True,True,True,True,True,True,True,True,True,False,0.009727629273071692,0.009727629273071692
"1719 ComputedStructureEntry - Ho8 Cu2 Ni2  (Ho4CuNi)
Energy (Uncorrected)     = -58.9426  eV (-4.9119  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -58.9426  eV (-4.9119  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ho_3', 'PBE Cu_pv', 'PBE Ni_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05064279021972595,0.05083747371492453,True,True,True,True,True,True,True,True,True,True,True,0.05064279021972595,0.05064279021972595
"1720 ComputedStructureEntry - Dy3 Y2 Er6 Sc1 (Dy3Y2Er6Sc)
Energy (Uncorrected)     = -60.1402  eV (-5.0117  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -60.1402  eV (-5.0117  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Dy_3', 'PBE Y_sv', 'PBE Er_3', 'PBE Sc_sv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02932223684624624,0.0033465144226745643,False,True,True,True,True,False,False,True,True,False,True,0.02932223684624624,0.02932223684624624
"1721 ComputedStructureEntry - Ga6 Sn2      (Ga3Sn)
Energy (Uncorrected)     = -25.9102  eV (-3.2388  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -25.9102  eV (-3.2388  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ga_d', 'PBE Sn_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.035090859090575854,0.08807935771966303,True,True,True,True,True,True,True,True,True,True,True,0.035090859090575854,0.035090859090575854
"1722 ComputedStructureEntry - Ca3 Tm2 Co2 Hg1 (Ca3Tm2Co2Hg)
Energy (Uncorrected)     = -30.3878  eV (-3.7985  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -30.3878  eV (-3.7985  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ca_sv', 'PBE Tm_3', 'PBE Co', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.16772800980956992,0.033554390411368616,False,False,True,True,True,True,True,True,True,True,False,0.16772800980956992,0.16772800980956992
"1723 ComputedStructureEntry - Pr6 P3 Se2 Cl1 (Pr6P3Se2Cl)
Energy (Uncorrected)     = -74.5042  eV (-6.2087  eV/atom)
Correction               = -0.6140   eV (-0.0512  eV/atom)
Energy (Final)           = -75.1182  eV (-6.2598  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -0.6140   eV (-0.0512  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pr_3', 'PBE P', 'PBE Se', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06499307775065155,0.011322653474743686,False,True,True,True,True,False,False,True,True,False,True,0.06499307775065155,0.06499307775065155
"1724 ComputedStructureEntry - Ca1 Nd2 Cd1 Hg4 (CaNd2CdHg4)
Energy (Uncorrected)     = -17.1277  eV (-2.1410  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -17.1277  eV (-2.1410  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ca_sv', 'PBE Nd_3', 'PBE Cd', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.04944385146057151,0.007834941494842464,True,True,True,True,True,True,True,True,True,True,True,0.04944385146057151,0.04944385146057151
"1725 ComputedStructureEntry - Sr3 Au1 O1   (Sr3AuO)
Energy (Uncorrected)     = -19.8477  eV (-3.9695  eV/atom)
Correction               = -0.6870   eV (-0.1374  eV/atom)
Energy (Final)           = -20.5347  eV (-4.1069  eV/atom)
Energy Adjustments:
  MP2020 anion correction (oxide): -0.6870   eV (-0.1374  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sr_sv', 'PBE Au', 'PBE O']
Data:
  oxide_type             = oxide
  aspherical             = True
  oxidation_states       = {}",0.12950013402317762,0.0018412677570743671,False,False,False,False,True,True,True,True,True,True,True,0.12950013402317762,0.12950013402317762
"1726 ComputedStructureEntry - Ce8 Ir2      (Ce4Ir)
Energy (Uncorrected)     = -68.1714  eV (-6.8171  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -68.1714  eV (-6.8171  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ce', 'PBE Ir']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05016580567057183,0.07757857754011087,True,True,True,True,True,True,True,True,True,True,True,0.05016580567057183,0.0
"1727 ComputedStructureEntry - Nd4 Dy4      (NdDy)
Energy (Uncorrected)     = -37.3256  eV (-4.6657  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -37.3256  eV (-4.6657  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE Dy_3']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02205601722167927,0.00032154706268404073,False,True,True,True,True,False,False,True,True,False,True,0.02205601722167927,0.02205601722167927
"1728 ComputedStructureEntry - Tm2 B1 H1 Ir6 (Tm2BHIr6)
Energy (Uncorrected)     = -77.9376  eV (-7.7938  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -77.9376  eV (-7.7938  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tm_3', 'PBE B', 'PBE H', 'PBE Ir']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.08126558765103997,0.009544403432699413,True,True,False,False,True,True,True,True,True,True,False,0.08126558765103997,0.08126558765103997
"1729 ComputedStructureEntry - Pr2 Mg1 Al1  (Pr2MgAl)
Energy (Uncorrected)     = -15.4528  eV (-3.8632  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -15.4528  eV (-3.8632  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pr_3', 'PBE Mg_pv', 'PBE Al']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.1134011818914793,0.0070475596816486265,False,False,True,True,True,True,True,True,True,True,True,0.1134011818914793,0.1134011818914793
"1730 ComputedStructureEntry - Na1 La2 Pr3 Bi1 S5 (NaLa2Pr3BiS5)
Energy (Uncorrected)     = -71.1698  eV (-5.9308  eV/atom)
Correction               = -2.5150   eV (-0.2096  eV/atom)
Energy (Final)           = -73.6848  eV (-6.1404  eV/atom)
Energy Adjustments:
  MP2020 anion correction (S): -2.5150   eV (-0.2096  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE La', 'PBE Pr_3', 'PBE Bi', 'PBE S']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.058023519041345395,0.014781362458836336,True,True,True,True,True,True,True,True,True,True,False,0.058023519041345395,0.058023519041345395
"1731 ComputedStructureEntry - Li1 Y1 Cu1 Si1 (LiYCuSi)
Energy (Uncorrected)     = -19.4449  eV (-4.8612  eV/atom)
Correction               = 0.0710    eV (0.0177   eV/atom)
Energy (Final)           = -19.3739  eV (-4.8435  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Si): 0.0710    eV (0.0177   eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Y_sv', 'PBE Cu_pv', 'PBE Si']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.12428877671305472,0.006680459490069533,False,False,False,False,True,True,True,True,True,True,True,0.12428877671305472,0.12428877671305472
"1732 ComputedStructureEntry - Sm2 Dy2      (SmDy)
Energy (Uncorrected)     = -18.5653  eV (-4.6413  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -18.5653  eV (-4.6413  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Dy_3']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02136339790039088,0.0010665667785792247,False,True,True,True,True,False,False,True,True,False,True,0.02136339790039088,0.02136339790039088
"1733 ComputedStructureEntry - Mg1 In3 Hg2  (MgIn3Hg2)
Energy (Uncorrected)     = -10.6103  eV (-1.7684  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -10.6103  eV (-1.7684  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Mg_pv', 'PBE In_d', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.04767435137057863,0.00945811690475326,True,True,True,True,True,True,True,True,True,True,True,0.04767435137057863,0.04767435137057863
"1734 ComputedStructureEntry - Tl2 Hg1 Pb2 S5 (Tl2HgPb2S5)
Energy (Uncorrected)     = -35.6627  eV (-3.5663  eV/atom)
Correction               = -2.5150   eV (-0.2515  eV/atom)
Energy (Final)           = -38.1777  eV (-3.8178  eV/atom)
Energy Adjustments:
  MP2020 anion correction (S): -2.5150   eV (-0.2515  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tl_d', 'PBE Hg', 'PBE Pb_d', 'PBE S']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Tl': 1.0, 'Hg': 2.0, 'Pb': 3.0, 'S': -2.0}",0.09127791395735851,0.0457976183600932,True,True,True,True,True,True,True,True,True,True,True,0.09127791395735851,0.09127791395735851
"1735 ComputedStructureEntry - Cs3 Dy3 Sn1 Se8 (Cs3Dy3SnSe8)
Energy (Uncorrected)     = -69.8561  eV (-4.6571  eV/atom)
Correction               = -3.7760   eV (-0.2517  eV/atom)
Energy (Final)           = -73.6321  eV (-4.9088  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -3.7760   eV (-0.2517  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Cs_sv', 'PBE Dy_3', 'PBE Sn_d', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Cs': 1.0, 'Dy': 3.0, 'Sn': 4.0, 'Se': -2.0}",0.030265864976559698,0.011146804287721444,False,True,True,True,True,False,False,True,True,False,True,0.030265864976559698,0.030265864976559698
"1736 ComputedStructureEntry - Ta2 Cr2 H8   (TaCrH4)
Energy (Uncorrected)     = -70.2329  eV (-5.8527  eV/atom)
Correction               = -1.4320   eV (-0.1193  eV/atom)
Energy (Final)           = -71.6649  eV (-5.9721  eV/atom)
Energy Adjustments:
  MP2020 anion correction (H): -1.4320   eV (-0.1193  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ta_pv', 'PBE Cr_pv', 'PBE H']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02952332139811098,0.018351434320438773,False,True,True,True,True,False,False,True,True,False,True,0.02952332139811098,0.004052661398112001
"1737 ComputedStructureEntry - Nd4 Cd3 Ag3 Au1 (Nd4Cd3Ag3Au)
Energy (Uncorrected)     = -37.8518  eV (-3.4411  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -37.8518  eV (-3.4411  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE Cd', 'PBE Ag', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.026489751706320508,0.03014255720760043,True,True,True,True,True,True,True,True,True,True,True,0.026489751706320508,0.026489751706320508
"1738 ComputedStructureEntry - La1 Nd2 Dy4 Sc1 (LaNd2Dy4Sc)
Energy (Uncorrected)     = -38.8850  eV (-4.8606  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -38.8850  eV (-4.8606  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Nd_3', 'PBE Dy_3', 'PBE Sc_sv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.04355087429687465,0.007526001426476258,True,True,True,True,True,True,True,True,True,True,True,0.04355087429687465,0.04355087429687465
"1739 ComputedStructureEntry - Gd2 Tl2      (GdTl)
Energy (Uncorrected)     = -34.4170  eV (-8.6042  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -34.4170  eV (-8.6042  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Gd', 'PBE Tl_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.011095987519532002,0.0002612659495652282,False,True,True,True,True,False,False,True,True,False,True,0.011095987519532002,0.0
"1740 ComputedStructureEntry - Ba4 Na1 In4 Pb1 (Ba4NaIn4Pb)
Energy (Uncorrected)     = -27.1942  eV (-2.7194  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -27.1942  eV (-2.7194  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Na_pv', 'PBE In_d', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.10287963986826565,0.03856080296094163,False,False,True,True,True,True,True,True,True,True,True,0.10287963986826565,0.10287963986826565
"1741 ComputedStructureEntry - Tl2 Bi3 Cl10 (Tl2Bi3Cl10)
Energy (Uncorrected)     = -49.1703  eV (-3.2780  eV/atom)
Correction               = -6.1400   eV (-0.4093  eV/atom)
Energy (Final)           = -55.3103  eV (-3.6874  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -6.1400   eV (-0.4093  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tl_d', 'PBE Bi', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Tl': 1.0, 'Bi': 2.6666666666666665, 'Cl': -1.0}",0.03977409259374998,0.023711911893833603,True,True,True,True,True,True,True,True,True,True,True,0.03977409259374998,0.02109714459374956
"1742 ComputedStructureEntry - Ca1 Nd2 Al2  (Ca(NdAl)2)
Energy (Uncorrected)     = -19.4328  eV (-3.8866  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -19.4328  eV (-3.8866  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ca_sv', 'PBE Nd_3', 'PBE Al']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.23414579280078174,0.0012960291992460797,False,False,True,True,True,True,True,True,True,True,True,0.23414579280078174,0.23414579280078174
"1743 ComputedStructureEntry - In6 Hg1      (In6Hg)
Energy (Uncorrected)     = -16.5681  eV (-2.3669  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -16.5681  eV (-2.3669  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE In_d', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.035526830900995066,0.003025546399975132,True,True,True,True,True,True,True,True,True,True,True,0.035526830900995066,0.035260449531947735
"1744 ComputedStructureEntry - Ca2 La2 In2  (CaLaIn)
Energy (Uncorrected)     = -21.8152  eV (-3.6359  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -21.8152  eV (-3.6359  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ca_sv', 'PBE La', 'PBE In_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03307238708658877,0.0035321086120615472,False,True,True,True,True,False,False,True,True,False,True,0.03307238708658877,0.0
"1745 ComputedStructureEntry - La4 Ga5 Ir3  (La4Ga5Ir3)
Energy (Uncorrected)     = -70.3612  eV (-5.8634  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -70.3612  eV (-5.8634  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Ga_d', 'PBE Ir']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03330196071451841,0.04347801617917325,True,True,True,True,True,True,True,True,True,True,True,0.03330196071451841,0.0
"1746 ComputedStructureEntry - Ba2 Sr3 Ca1  (Ba2Sr3Ca)
Energy (Uncorrected)     = -10.7878  eV (-1.7980  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -10.7878  eV (-1.7980  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE Sr_sv', 'PBE Ca_sv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.02412176474869776,0.0014849097608275951,True,True,True,True,True,True,True,True,True,True,True,0.02412176474869776,0.02412176474869776
"1747 ComputedStructureEntry - K2 Pd1 Br6   (K2PdBr6)
Energy (Uncorrected)     = -25.7646  eV (-2.8627  eV/atom)
Correction               = -3.2040   eV (-0.3560  eV/atom)
Energy (Final)           = -28.9686  eV (-3.2187  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Br): -3.2040   eV (-0.3560  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Pd', 'PBE Br']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'K': 1.0, 'Pd': 4.0, 'Br': -1.0}",0.009205179470486158,0.0009841904061718338,False,True,True,True,True,False,False,True,True,False,True,0.009205179470486158,0.0
"1748 ComputedStructureEntry - Y1 Er4 In5   (YEr4In5)
Energy (Uncorrected)     = -42.9256  eV (-4.2926  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -42.9256  eV (-4.2926  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Y_sv', 'PBE Er_3', 'PBE In_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",-1.8669225584133642e-05,0.0014712095541741662,False,True,True,True,True,False,False,True,True,False,True,-1.8669225584133642e-05,0.0
"1749 ComputedStructureEntry - Na1 In1 Sn6 Se8 (NaIn(Sn3Se4)2)
Energy (Uncorrected)     = -64.2323  eV (-4.0145  eV/atom)
Correction               = -3.7760   eV (-0.2360  eV/atom)
Energy (Final)           = -68.0083  eV (-4.2505  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -3.7760   eV (-0.2360  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE In_d', 'PBE Sn_d', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Na': 1.0, 'In': 3.0, 'Sn': 2.0, 'Se': -2.0}",0.01932066056884718,0.0493746730949341,True,True,True,True,True,True,True,True,True,True,True,0.01932066056884718,0.01932066056884718
"1750 ComputedStructureEntry - K3 As2 Rh2 Se9 (K3As2Rh2Se9)
Energy (Uncorrected)     = -66.8211  eV (-4.1763  eV/atom)
Correction               = -4.2480   eV (-0.2655  eV/atom)
Energy (Final)           = -71.0691  eV (-4.4418  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -4.2480   eV (-0.2655  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE As', 'PBE Rh_pv', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'K': 1.0, 'As': 4.0, 'Rh': 3.5, 'Se': -2.0}",0.10922512463128253,0.12393138274199805,False,False,True,True,True,True,True,True,True,True,False,0.10922512463128253,0.10922512463128253
